"","type","id","title","identifier","persistentUrl","protocol","authority","publisher","publicationDate","storageIdentifier","datasetType","dataverse_title","persistent_id"
"277","dataset",49698,NA,"SP/ZPM1HA","https://doi.org/10.5683/SP/ZPM1HA","doi","10.5683","Borealis","2017-02-24","s3://10.5683/SP/ZPM1HA","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP/ZPM1HA"
"278","dataset",49712,NA,"SP/VXAAPS","https://doi.org/10.5683/SP/VXAAPS","doi","10.5683","Borealis","2017-03-08","s3://10.5683/SP/VXAAPS","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP/VXAAPS"
"279","dataset",53717,NA,"SP/KNMUEW","https://doi.org/10.5683/SP/KNMUEW","doi","10.5683","Borealis","2017-03-28","s3://10.5683/SP/KNMUEW","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP/KNMUEW"
"280","dataset",62281,NA,"SP/SUTR1T","https://doi.org/10.5683/SP/SUTR1T","doi","10.5683","Borealis","2018-04-11","s3://10.5683/SP/SUTR1T","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP/SUTR1T"
"281","dataset",69654,NA,"SP/77YZRZ","https://doi.org/10.5683/SP/77YZRZ","doi","10.5683","Borealis","2018-07-06","s3://10.5683/SP/77YZRZ","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP/77YZRZ"
"282","dataset",105994,NA,"SP2/CWJ7IO","https://doi.org/10.5683/SP2/CWJ7IO","doi","10.5683","Borealis","2020-06-10","s3://10.5683/SP2/CWJ7IO","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP2/CWJ7IO"
"283","dataset",167239,NA,"SP2/O7MCCR","https://doi.org/10.5683/SP2/O7MCCR","doi","10.5683","Borealis","2021-11-03","s3://10.5683/SP2/O7MCCR","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP2/O7MCCR"
"284","dataset",167240,NA,"SP2/EQDNZK","https://doi.org/10.5683/SP2/EQDNZK","doi","10.5683","Borealis","2021-11-03","s3://10.5683/SP2/EQDNZK","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP2/EQDNZK"
"285","dataset",861941,NA,"SP3/BDQB0H","https://doi.org/10.5683/SP3/BDQB0H","doi","10.5683","Borealis","2024-12-20","s3://10.5683/SP3/BDQB0H","dataset","Agri-environmental Research Data - College of Social and Applied Human Sciences - Department of Geography, Environment and Geomatics","doi:10.5683/SP3/BDQB0H"
"286","dataset",500,NA,"SP3/GQFAW3","https://doi.org/10.5683/SP3/GQFAW3","doi","10.5683","Borealis","2017-03-14","s3://10864/GSSJX","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP3/GQFAW3"
"287","dataset",53685,NA,"SP/Y3HMRN","https://doi.org/10.5683/SP/Y3HMRN","doi","10.5683","Borealis","2018-02-08","s3://10.5683/SP/Y3HMRN","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP/Y3HMRN"
"288","dataset",53840,NA,"SP/WC8NA1","https://doi.org/10.5683/SP/WC8NA1","doi","10.5683","Borealis","2017-10-18","s3://10.5683/SP/WC8NA1","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP/WC8NA1"
"289","dataset",61034,NA,"SP/7TYFGE","https://doi.org/10.5683/SP/7TYFGE","doi","10.5683","Borealis","2018-01-05","s3://10.5683/SP/7TYFGE","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP/7TYFGE"
"290","dataset",101807,NA,"SP2/GJ94P8","https://doi.org/10.5683/SP2/GJ94P8","doi","10.5683","Borealis","2020-03-26","s3://10.5683/SP2/GJ94P8","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP2/GJ94P8"
"291","dataset",105955,NA,"SP2/OGVPBR","https://doi.org/10.5683/SP2/OGVPBR","doi","10.5683","Borealis","2020-06-08","s3://10.5683/SP2/OGVPBR","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP2/OGVPBR"
"292","dataset",130205,NA,"SP2/UM6RYF","https://doi.org/10.5683/SP2/UM6RYF","doi","10.5683","Borealis","2020-11-16","s3://10.5683/SP2/UM6RYF","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP2/UM6RYF"
"293","dataset",144110,NA,"SP2/QJUUCN","https://doi.org/10.5683/SP2/QJUUCN","doi","10.5683","Borealis","2021-05-11","s3://10.5683/SP2/QJUUCN","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP2/QJUUCN"
"294","dataset",201919,NA,"SP3/VF5XWU","https://doi.org/10.5683/SP3/VF5XWU","doi","10.5683","Borealis","2022-02-14","s3://10.5683/SP3/VF5XWU","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP3/VF5XWU"
"295","dataset",290277,NA,"SP3/2FPBGP","https://doi.org/10.5683/SP3/2FPBGP","doi","10.5683","Borealis","2022-08-11","s3://10.5683/SP3/2FPBGP","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP3/2FPBGP"
"296","dataset",290278,NA,"SP3/7SB2NY","https://doi.org/10.5683/SP3/7SB2NY","doi","10.5683","Borealis","2022-08-16","s3://10.5683/SP3/7SB2NY","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP3/7SB2NY"
"297","dataset",831856,NA,"SP3/ZKFZJT","https://doi.org/10.5683/SP3/ZKFZJT","doi","10.5683","Borealis","2024-10-02","s3://10.5683/SP3/ZKFZJT","dataset","Agri-environmental Research Data - College of Biological Science - Department of Integrative Biology","doi:10.5683/SP3/ZKFZJT"
"298","dataset",72424,NA,"SP2/8ZYGOB","https://doi.org/10.5683/SP2/8ZYGOB","doi","10.5683","Borealis","2018-11-12","s3://10.5683/SP2/8ZYGOB","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/8ZYGOB"
"299","dataset",72446,NA,"SP2/EMPUZC","https://doi.org/10.5683/SP2/EMPUZC","doi","10.5683","Borealis","2018-11-12","s3://10.5683/SP2/EMPUZC","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/EMPUZC"
"300","dataset",72459,NA,"SP2/5RVUFS","https://doi.org/10.5683/SP2/5RVUFS","doi","10.5683","Borealis","2018-11-13","s3://10.5683/SP2/5RVUFS","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/5RVUFS"
"301","dataset",72544,NA,"SP2/AYMQ5K","https://doi.org/10.5683/SP2/AYMQ5K","doi","10.5683","Borealis","2018-11-13","s3://10.5683/SP2/AYMQ5K","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/AYMQ5K"
"302","dataset",72557,NA,"SP2/QCPU3J","https://doi.org/10.5683/SP2/QCPU3J","doi","10.5683","Borealis","2018-11-13","s3://10.5683/SP2/QCPU3J","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/QCPU3J"
"303","dataset",72559,NA,"SP2/LKIOUR","https://doi.org/10.5683/SP2/LKIOUR","doi","10.5683","Borealis","2018-11-13","s3://10.5683/SP2/LKIOUR","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/LKIOUR"
"304","dataset",72572,NA,"SP2/BECQMR","https://doi.org/10.5683/SP2/BECQMR","doi","10.5683","Borealis","2018-11-15","s3://10.5683/SP2/BECQMR","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/BECQMR"
"305","dataset",72633,NA,"SP2/SQHZH1","https://doi.org/10.5683/SP2/SQHZH1","doi","10.5683","Borealis","2018-11-20","s3://10.5683/SP2/SQHZH1","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/SQHZH1"
"306","dataset",72685,NA,"SP2/H6ZTR4","https://doi.org/10.5683/SP2/H6ZTR4","doi","10.5683","Borealis","2018-11-21","s3://10.5683/SP2/H6ZTR4","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/H6ZTR4"
"307","dataset",72714,NA,"SP2/K0PKVA","https://doi.org/10.5683/SP2/K0PKVA","doi","10.5683","Borealis","2018-11-26","s3://10.5683/SP2/K0PKVA","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/K0PKVA"
"308","dataset",103527,NA,"SP2/QIV2JI","https://doi.org/10.5683/SP2/QIV2JI","doi","10.5683","Borealis","2020-04-03","s3://10.5683/SP2/QIV2JI","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/QIV2JI"
"309","dataset",103529,NA,"SP2/P9SNOX","https://doi.org/10.5683/SP2/P9SNOX","doi","10.5683","Borealis","2020-04-03","s3://10.5683/SP2/P9SNOX","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/P9SNOX"
"310","dataset",103531,NA,"SP2/KFMOGI","https://doi.org/10.5683/SP2/KFMOGI","doi","10.5683","Borealis","2020-04-03","s3://10.5683/SP2/KFMOGI","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/KFMOGI"
"311","dataset",103533,NA,"SP2/34JMEK","https://doi.org/10.5683/SP2/34JMEK","doi","10.5683","Borealis","2020-04-03","s3://10.5683/SP2/34JMEK","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/34JMEK"
"312","dataset",173271,NA,"SP2/Z6Z5JI","https://doi.org/10.5683/SP2/Z6Z5JI","doi","10.5683","Borealis","2021-06-03","s3://10.5683/SP2/Z6Z5JI","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/Z6Z5JI"
"313","dataset",173272,NA,"SP2/OHMCXM","https://doi.org/10.5683/SP2/OHMCXM","doi","10.5683","Borealis","2021-06-07","s3://10.5683/SP2/OHMCXM","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/OHMCXM"
"314","dataset",173273,NA,"SP2/UIHMN7","https://doi.org/10.5683/SP2/UIHMN7","doi","10.5683","Borealis","2021-06-03","s3://10.5683/SP2/UIHMN7","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/UIHMN7"
"315","dataset",173274,NA,"SP2/QGSBSF","https://doi.org/10.5683/SP2/QGSBSF","doi","10.5683","Borealis","2021-06-03","s3://10.5683/SP2/QGSBSF","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP2/QGSBSF"
"316","dataset",442830,NA,"SP3/53J8MI","https://doi.org/10.5683/SP3/53J8MI","doi","10.5683","Borealis","2023-03-02","s3://10.5683/SP3/53J8MI","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/53J8MI"
"317","dataset",442832,NA,"SP3/SBXL2M","https://doi.org/10.5683/SP3/SBXL2M","doi","10.5683","Borealis","2023-03-02","s3://10.5683/SP3/SBXL2M","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/SBXL2M"
"318","dataset",442834,NA,"SP3/XRJMW6","https://doi.org/10.5683/SP3/XRJMW6","doi","10.5683","Borealis","2023-03-02","s3://10.5683/SP3/XRJMW6","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/XRJMW6"
"319","dataset",442836,NA,"SP3/XOYU3H","https://doi.org/10.5683/SP3/XOYU3H","doi","10.5683","Borealis","2023-03-02","s3://10.5683/SP3/XOYU3H","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/XOYU3H"
"320","dataset",449058,NA,"SP3/RT0L6L","https://doi.org/10.5683/SP3/RT0L6L","doi","10.5683","Borealis","2023-03-29","s3://10.5683/SP3/RT0L6L","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/RT0L6L"
"321","dataset",477024,NA,"SP3/AP4XXE","https://doi.org/10.5683/SP3/AP4XXE","doi","10.5683","Borealis","2023-05-29","s3://10.5683/SP3/AP4XXE","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/AP4XXE"
"322","dataset",477026,NA,"SP3/RFMKFI","https://doi.org/10.5683/SP3/RFMKFI","doi","10.5683","Borealis","2023-05-29","s3://10.5683/SP3/RFMKFI","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/RFMKFI"
"323","dataset",477028,NA,"SP3/1WAHO2","https://doi.org/10.5683/SP3/1WAHO2","doi","10.5683","Borealis","2023-05-29","s3://10.5683/SP3/1WAHO2","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/1WAHO2"
"324","dataset",477030,NA,"SP3/MGOFHE","https://doi.org/10.5683/SP3/MGOFHE","doi","10.5683","Borealis","2023-05-29","s3://10.5683/SP3/MGOFHE","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/MGOFHE"
"325","dataset",719081,NA,"SP3/HM7KHA","https://doi.org/10.5683/SP3/HM7KHA","doi","10.5683","Borealis","2024-04-04","s3://10.5683/SP3/HM7KHA","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/HM7KHA"
"326","dataset",719083,NA,"SP3/WMQIH2","https://doi.org/10.5683/SP3/WMQIH2","doi","10.5683","Borealis","2024-04-04","s3://10.5683/SP3/WMQIH2","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/WMQIH2"
"327","dataset",719085,NA,"SP3/JXVKC1","https://doi.org/10.5683/SP3/JXVKC1","doi","10.5683","Borealis","2024-04-04","s3://10.5683/SP3/JXVKC1","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/JXVKC1"
"328","dataset",719087,NA,"SP3/ARJKG0","https://doi.org/10.5683/SP3/ARJKG0","doi","10.5683","Borealis","2024-04-04","s3://10.5683/SP3/ARJKG0","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/ARJKG0"
"329","dataset",725190,NA,"SP3/KRHAUZ","https://doi.org/10.5683/SP3/KRHAUZ","doi","10.5683","Borealis","2024-05-07","s3://10.5683/SP3/KRHAUZ","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/KRHAUZ"
"330","dataset",873707,NA,"SP3/YJJGRP","https://doi.org/10.5683/SP3/YJJGRP","doi","10.5683","Borealis","2025-02-03","s3://10.5683/SP3/YJJGRP","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/YJJGRP"
"331","dataset",873729,NA,"SP3/DPAYL9","https://doi.org/10.5683/SP3/DPAYL9","doi","10.5683","Borealis","2025-02-03","s3://10.5683/SP3/DPAYL9","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/DPAYL9"
"332","dataset",873743,NA,"SP3/6DDPTL","https://doi.org/10.5683/SP3/6DDPTL","doi","10.5683","Borealis","2025-02-03","s3://10.5683/SP3/6DDPTL","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/6DDPTL"
"333","dataset",873746,NA,"SP3/EIGR6G","https://doi.org/10.5683/SP3/EIGR6G","doi","10.5683","Borealis","2025-02-03","s3://10.5683/SP3/EIGR6G","dataset","Agri-environmental Research Data - Ridgetown Campus","doi:10.5683/SP3/EIGR6G"
"334","dataset",74884,NA,"SP2/WHGJ6M","https://doi.org/10.5683/SP2/WHGJ6M","doi","10.5683","Borealis","2024-04-05","s3://10.5683/SP2/WHGJ6M","dataset","Agri-environmental Research Data - College of Engineering and Physical Sciences - School of Engineering","doi:10.5683/SP2/WHGJ6M"
"335","dataset",332853,NA,"SP3/1XV1NR","https://doi.org/10.5683/SP3/1XV1NR","doi","10.5683","Borealis","2022-05-18","s3://10.5683/SP3/1XV1NR","dataset","Agri-environmental Research Data - College of Engineering and Physical Sciences - School of Engineering","doi:10.5683/SP3/1XV1NR"
"336","dataset",118694,NA,"SP2/G2C2GA","https://doi.org/10.5683/SP2/G2C2GA","doi","10.5683","Borealis","2022-06-09","s3://10.5683/SP2/G2C2GA","dataset","Agri-environmental Research Data - The Manomin Research Project","doi:10.5683/SP2/G2C2GA"
"337","dataset",147126,NA,"SP2/6AFKUV","https://doi.org/10.5683/SP2/6AFKUV","doi","10.5683","Borealis","2021-10-25","s3://10.5683/SP2/6AFKUV","dataset","Agri-environmental Research Data - The Manomin Research Project","doi:10.5683/SP2/6AFKUV"
"338","dataset",281336,NA,"SP3/HJEXY4","https://doi.org/10.5683/SP3/HJEXY4","doi","10.5683","Borealis","2022-05-11","s3://10.5683/SP3/HJEXY4","dataset","Agri-environmental Research Data - Agri-food Data Canada","doi:10.5683/SP3/HJEXY4"
"339","dataset",483155,NA,"SP3/HOWKAF","https://doi.org/10.5683/SP3/HOWKAF","doi","10.5683","Borealis","2023-06-05","s3://10.5683/SP3/HOWKAF","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Aquaculture Research Centre","doi:10.5683/SP3/HOWKAF"
"340","dataset",483174,NA,"SP3/FMY7YX","https://doi.org/10.5683/SP3/FMY7YX","doi","10.5683","Borealis","2023-06-05","s3://10.5683/SP3/FMY7YX","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Aquaculture Research Centre","doi:10.5683/SP3/FMY7YX"
"341","dataset",482557,NA,"SP3/CPWQZC","https://doi.org/10.5683/SP3/CPWQZC","doi","10.5683","Borealis","2023-05-30","s3://10.5683/SP3/CPWQZC","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/CPWQZC"
"342","dataset",482565,NA,"SP3/GHC9Q9","https://doi.org/10.5683/SP3/GHC9Q9","doi","10.5683","Borealis","2023-05-30","s3://10.5683/SP3/GHC9Q9","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/GHC9Q9"
"343","dataset",856283,NA,"SP3/OPMPL1","https://doi.org/10.5683/SP3/OPMPL1","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/OPMPL1","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/OPMPL1"
"344","dataset",856289,NA,"SP3/IDX7SH","https://doi.org/10.5683/SP3/IDX7SH","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/IDX7SH","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/IDX7SH"
"345","dataset",856318,NA,"SP3/UBHMLV","https://doi.org/10.5683/SP3/UBHMLV","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/UBHMLV","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/UBHMLV"
"346","dataset",856337,NA,"SP3/ROSPGK","https://doi.org/10.5683/SP3/ROSPGK","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/ROSPGK","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/ROSPGK"
"347","dataset",857278,NA,"SP3/QYPUJ1","https://doi.org/10.5683/SP3/QYPUJ1","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/QYPUJ1","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/QYPUJ1"
"348","dataset",857282,NA,"SP3/Y8PSBT","https://doi.org/10.5683/SP3/Y8PSBT","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/Y8PSBT","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/Y8PSBT"
"349","dataset",857308,NA,"SP3/AKYZDS","https://doi.org/10.5683/SP3/AKYZDS","doi","10.5683","Borealis","2024-12-06","s3://10.5683/SP3/AKYZDS","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/AKYZDS"
"350","dataset",857465,NA,"SP3/J6S7PG","https://doi.org/10.5683/SP3/J6S7PG","doi","10.5683","Borealis","2025-01-23","s3://10.5683/SP3/J6S7PG","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/J6S7PG"
"351","dataset",857469,NA,"SP3/M6Z40W","https://doi.org/10.5683/SP3/M6Z40W","doi","10.5683","Borealis","2024-12-10","s3://10.5683/SP3/M6Z40W","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/M6Z40W"
"352","dataset",857473,NA,"SP3/D8ZSFD","https://doi.org/10.5683/SP3/D8ZSFD","doi","10.5683","Borealis","2024-12-10","s3://10.5683/SP3/D8ZSFD","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/D8ZSFD"
"353","dataset",857477,NA,"SP3/ATPTGP","https://doi.org/10.5683/SP3/ATPTGP","doi","10.5683","Borealis","2024-12-10","s3://10.5683/SP3/ATPTGP","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Beef Research Centre","doi:10.5683/SP3/ATPTGP"
"354","dataset",768509,NA,"SP3/PE5HIU","https://doi.org/10.5683/SP3/PE5HIU","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/PE5HIU","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/PE5HIU"
"355","dataset",787902,NA,"SP3/JBEDAK","https://doi.org/10.5683/SP3/JBEDAK","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/JBEDAK","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/JBEDAK"
"356","dataset",790150,NA,"SP3/PNGWET","https://doi.org/10.5683/SP3/PNGWET","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/PNGWET","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/PNGWET"
"357","dataset",819420,NA,"SP3/Z1UDHO","https://doi.org/10.5683/SP3/Z1UDHO","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/Z1UDHO","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/Z1UDHO"
"358","dataset",819424,NA,"SP3/GSMYG5","https://doi.org/10.5683/SP3/GSMYG5","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/GSMYG5","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/GSMYG5"
"359","dataset",819428,NA,"SP3/QNNDJ1","https://doi.org/10.5683/SP3/QNNDJ1","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/QNNDJ1","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/QNNDJ1"
"360","dataset",819594,NA,"SP3/CGZ8QQ","https://doi.org/10.5683/SP3/CGZ8QQ","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/CGZ8QQ","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/CGZ8QQ"
"361","dataset",819598,NA,"SP3/A1BFNC","https://doi.org/10.5683/SP3/A1BFNC","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/A1BFNC","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/A1BFNC"
"362","dataset",819605,NA,"SP3/FWRJQB","https://doi.org/10.5683/SP3/FWRJQB","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/FWRJQB","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/FWRJQB"
"363","dataset",819609,NA,"SP3/GQDRR5","https://doi.org/10.5683/SP3/GQDRR5","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/GQDRR5","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/GQDRR5"
"364","dataset",819613,NA,"SP3/YAINMI","https://doi.org/10.5683/SP3/YAINMI","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/YAINMI","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/YAINMI"
"365","dataset",819617,NA,"SP3/9LWUMJ","https://doi.org/10.5683/SP3/9LWUMJ","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/9LWUMJ","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/9LWUMJ"
"366","dataset",819621,NA,"SP3/EB0KLH","https://doi.org/10.5683/SP3/EB0KLH","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/EB0KLH","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/EB0KLH"
"367","dataset",819625,NA,"SP3/PFRVUW","https://doi.org/10.5683/SP3/PFRVUW","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/PFRVUW","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/PFRVUW"
"368","dataset",819629,NA,"SP3/ESI9SL","https://doi.org/10.5683/SP3/ESI9SL","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/ESI9SL","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/ESI9SL"
"369","dataset",819634,NA,"SP3/ZZZA2D","https://doi.org/10.5683/SP3/ZZZA2D","doi","10.5683","Borealis","2024-09-23","s3://10.5683/SP3/ZZZA2D","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/ZZZA2D"
"370","dataset",819639,NA,"SP3/22ZQXF","https://doi.org/10.5683/SP3/22ZQXF","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/22ZQXF","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/22ZQXF"
"371","dataset",819643,NA,"SP3/5XXYHO","https://doi.org/10.5683/SP3/5XXYHO","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/5XXYHO","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/5XXYHO"
"372","dataset",819647,NA,"SP3/VBJTWQ","https://doi.org/10.5683/SP3/VBJTWQ","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/VBJTWQ","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/VBJTWQ"
"373","dataset",819652,NA,"SP3/3DZTLT","https://doi.org/10.5683/SP3/3DZTLT","doi","10.5683","Borealis","2024-10-07","s3://10.5683/SP3/3DZTLT","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/3DZTLT"
"374","dataset",819695,NA,"SP3/SCJARI","https://doi.org/10.5683/SP3/SCJARI","doi","10.5683","Borealis","2024-09-24","s3://10.5683/SP3/SCJARI","dataset","Agri-environmental Research Data - Agri-food Data Canada - Ontario Dairy Research Centre","doi:10.5683/SP3/SCJARI"
